11.07.2011,09:00:00,21.743,21.649,20.830,10.824,10.750
11.07.2011,10:00:00,22.667,21.189,21.465,10.824,10.750
11.07.2011,11:00:00,22.547,22.053,21.661,10.824,10.750
11.07.2011,12:00:00,22.334,21.584,21.771,10.824,10.750
11.07.2011,13:00:00,22.624,23.792,22.083,10.824,10.751
11.07.2011,14:00:00,22.785,22.776,23.044,10.824,10.751
11.07.2011,14:49:00,23.005,21.355,21.901,10.824,10.751
11.07.2011,15:00:00,23.790,23.211,23.550,10.824,10.751
11.07.2011,16:00:00,24.295,23.843,23.690,10.824,10.751
11.07.2011,17:00:00,23.922,23.272,23.268,10.824,10.751
11.07.2011,18:00:00,23.589,23.627,23.874,10.824,10.751
11.07.2011,19:00:00,24.066,23.784,23.189,10.824,10.751
11.07.2011,20:00:00,23.084,23.013,23.234,10.824,10.751
11.07.2011,21:00:00,24.402,23.609,23.701,10.824,10.751
11.07.2011,22:00:00,23.996,22.759,22.340,10.824,10.751
11.07.2011,23:00:00,23.750,23.233,22.967,10.824,10.751
12.07.2011,00:00:00,22.468,23.408,22.871,10.824,10.751
12.07.2011,01:00:00,23.380,23.122,22.683,10.824,10.751
12.07.2011,02:00:00,22.997,22.703,22.871,10.824,10.751
12.07.2011,03:00:00,23.663,23.210,22.002,10.824,10.751
12.07.2011,04:00:00,22.883,22.670,23.262,10.824,10.751
12.07.2011,05:00:00,23.245,23.037,22.892,10.824,10.751
12.07.2011,06:00:00,22.913,22.679,23.088,10.824,10.751
12.07.2011,07:00:00,23.876,23.199,22.609,10.824,10.751
12.07.2011,08:00:00,23.752,23.419,23.067,10.824,10.751
12.07.2011,09:00:00,23.118,23.529,22.917,10.824,10.751
12.07.2011,10:00:00,23.260,23.836,23.161,10.824,10.751
12.07.2011,11:00:00,23.852,23.431,23.676,10.824,10.751
12.07.2011,12:00:00,24.078,23.769,23.449,10.824,10.751
12.07.2011,13:00:00,25.708,24.387,24.375,10.824,10.751
12.07.2011,14:00:00,24.945,24.585,24.432,10.824,10.751
12.07.2011,15:00:00,25.304,25.276,25.197,10.824,10.751
12.07.2011,16:00:00,24.710,25.074,24.312,10.824,10.751
12.07.2011,17:00:00,24.109,24.149,23.773,10.824,10.751
12.07.2011,18:00:00,24.318,23.910,23.963,10.824,10.751
12.07.2011,19:00:00,24.503,23.193,23.716,10.824,10.751
12.07.2011,20:00:00,24.033,23.457,23.137,10.824,10.751
12.07.2011,21:00:00,23.493,23.687,23.319,10.824,10.751
12.07.2011,22:00:00,23.374,23.190,23.394,10.824,10.751
12.07.2011,23:00:00,24.166,23.543,23.292,10.824,10.751
13.07.2011,00:00:00,22.974,23.210,22.880,10.824,10.751
13.07.2011,01:00:00,23.867,23.110,23.034,10.824,10.751
13.07.2011,02:00:00,23.324,23.194,22.760,10.824,10.751
13.07.2011,03:00:00,23.105,23.237,23.051,10.824,10.751
13.07.2011,04:00:00,23.428,22.991,23.189,10.824,10.751
13.07.2011,05:00:00,23.641,22.832,23.647,10.824,10.751
13.07.2011,06:00:00,23.922,23.640,23.424,10.824,10.751
13.07.2011,07:00:00,23.219,23.370,22.878,10.824,10.751
13.07.2011,08:00:00,23.991,23.398,23.432,10.824,10.751
13.07.2011,08:26:00,23.115,22.824,21.693,10.824,10.751
13.07.2011,08:45:00,1728.726,1728.726,1728.726,10.826,10.751
13.07.2011,08:46:00,1728.750,1728.750,1728.750,10.826,10.761
13.07.2011,08:48:00,1728.789,1728.789,1728.788,10.826,-2.443
13.07.2011,09:00:00,1728.911,1728.911,1728.911,10.827,-2.443
13.07.2011,10:00:00,1729.128,1729.128,1729.129,10.827,-2.443
13.07.2011,11:00:00,1729.121,1729.121,1729.121,10.827,-2.443
13.07.2011,12:00:00,1729.121,1729.121,1729.121,10.827,-2.443
13.07.2011,13:00:00,1729.152,1729.152,1729.152,10.827,-2.443
13.07.2011,14:00:00,1729.105,1729.105,1729.105,10.827,-2.443
13.07.2011,15:00:00,1729.130,1729.130,1729.130,10.827,-2.443
13.07.2011,16:00:00,1729.073,1729.073,1729.073,10.827,-2.443
13.07.2011,17:00:00,1729.059,1729.059,1729.059,10.827,-2.443
13.07.2011,18:00:00,1728.860,1728.860,1728.860,10.827,-2.443
13.07.2011,19:00:00,1728.683,1728.683,1728.683,10.827,-2.443
13.07.2011,20:00:00,1728.527,1728.527,1728.527,10.827,-2.443
13.07.2011,21:00:00,1728.395,1728.395,1728.395,10.827,-2.443
13.07.2011,22:00:00,1728.380,1728.380,1728.380,10.827,-2.443
13.07.2011,23:00:00,1728.421,1728.421,1728.421,10.827,-2.443
14.07.2011,00:00:00,1728.436,1728.436,1728.436,10.827,-2.443
14.07.2011,01:00:00,1728.403,1728.403,1728.403,10.827,-2.443
14.07.2011,02:00:00,1728.415,1728.415,1728.415,10.827,-2.443
14.07.2011,03:00:00,1728.436,1728.436,1728.436,10.827,-2.443
14.07.2011,04:00:00,1728.418,1728.418,1728.419,10.827,-2.443
14.07.2011,05:00:00,1728.433,1728.433,1728.433,10.827,-2.443
14.07.2011,06:00:00,1728.422,1728.422,1728.422,10.827,-2.443
14.07.2011,07:00:00,1728.478,1728.478,1728.478,10.827,-2.443
14.07.2011,08:00:00,1728.514,1728.514,1728.514,10.827,-2.443
14.07.2011,09:00:00,1728.698,1728.698,1728.698,10.827,-2.443
14.07.2011,10:00:00,1728.880,1728.880,1728.880,10.827,-2.443
14.07.2011,11:00:00,1728.930,1728.930,1728.930,10.827,-2.443
14.07.2011,12:00:00,1728.934,1728.934,1728.934,10.827,-2.443
14.07.2011,13:00:00,1729.071,1729.071,1729.071,10.827,-2.443
14.07.2011,14:00:00,1729.177,1729.177,1729.178,10.827,-2.443
14.07.2011,15:00:00,1729.324,1729.324,1729.324,10.827,-2.443
14.07.2011,16:00:00,1729.638,1729.638,1729.638,10.827,-2.443
14.07.2011,17:00:00,1729.802,1729.802,1729.803,10.827,-2.443
14.07.2011,18:00:00,1729.870,1729.870,1729.870,10.827,-2.443
14.07.2011,19:00:00,1729.616,1729.616,1729.616,10.827,-2.443
14.07.2011,20:00:00,1729.194,1729.194,1729.194,10.827,-2.443
14.07.2011,21:00:00,1728.834,1728.834,1728.834,10.827,-2.443
14.07.2011,22:00:00,1728.632,1728.632,1728.632,10.827,-2.443
14.07.2011,23:00:00,1728.530,1728.530,1728.530,10.827,-2.443
15.07.2011,00:00:00,1728.479,1728.479,1728.480,10.827,-2.443
15.07.2011,01:00:00,1728.439,1728.439,1728.439,10.827,-2.443
15.07.2011,02:00:00,1728.502,1728.502,1728.502,10.827,-2.443
15.07.2011,03:00:00,1728.497,1728.497,1728.497,10.827,-2.443
15.07.2011,04:00:00,1728.556,1728.556,1728.556,10.827,-2.443
15.07.2011,05:00:00,1728.617,1728.617,1728.617,10.827,-2.443
15.07.2011,06:00:00,1728.631,1728.631,1728.631,10.827,-2.443
15.07.2011,07:00:00,1728.619,1728.619,1728.619,10.827,-2.443
15.07.2011,08:00:00,1728.729,1728.729,1728.729,10.827,-2.443
15.07.2011,09:00:00,1728.791,1728.791,1728.791,10.827,-2.443
15.07.2011,10:00:00,1729.159,1729.159,1729.159,10.827,-2.443
15.07.2011,11:00:00,1729.368,1729.368,1729.368,10.827,-2.443
15.07.2011,12:00:00,1729.327,1729.328,1729.328,10.827,-2.443
15.07.2011,13:00:00,1729.118,1729.118,1729.118,10.827,-2.443
15.07.2011,14:00:00,1729.090,1729.090,1729.090,10.827,-2.443
15.07.2011,15:00:00,1729.113,1729.113,1729.113,10.827,-2.443
15.07.2011,16:00:00,1729.243,1729.243,1729.243,10.827,-2.443
15.07.2011,17:00:00,1729.540,1729.540,1729.540,10.827,-2.443
15.07.2011,18:00:00,1730.035,1730.035,1730.035,10.827,-2.443
15.07.2011,19:00:00,1729.673,1729.673,1729.673,10.827,-2.443
15.07.2011,20:00:00,1729.583,1729.583,1729.583,10.827,-2.443
15.07.2011,21:00:00,1729.587,1729.587,1729.587,10.827,-2.443
15.07.2011,22:00:00,1729.426,1729.426,1729.426,10.827,-2.443
15.07.2011,23:00:00,1729.106,1729.106,1729.106,10.827,-2.443
16.07.2011,00:00:00,1728.888,1728.888,1728.888,10.827,-2.443
16.07.2011,01:00:00,1728.794,1728.793,1728.794,10.827,-2.443
16.07.2011,02:00:00,1728.713,1728.713,1728.714,10.827,-2.443
16.07.2011,03:00:00,1728.697,1728.696,1728.696,10.827,-2.443
16.07.2011,04:00:00,1728.669,1728.669,1728.670,10.827,-2.443
16.07.2011,05:00:00,1728.610,1728.610,1728.610,10.827,-2.443
16.07.2011,06:00:00,1728.680,1728.680,1728.680,10.827,-2.443
16.07.2011,07:00:00,1728.682,1728.682,1728.682,10.827,-2.443
16.07.2011,08:00:00,1728.731,1728.731,1728.731,10.827,-2.443
16.07.2011,09:00:00,1728.996,1728.996,1728.996,10.827,-2.443
16.07.2011,10:00:00,1729.461,1729.461,1729.461,10.827,-2.443
16.07.2011,11:00:00,1729.762,1729.763,1729.763,10.828,-2.443
16.07.2011,12:00:00,1729.799,1729.799,1729.799,10.828,-2.443
16.07.2011,13:00:00,1729.743,1729.743,1729.743,10.828,-2.443
16.07.2011,14:00:00,1729.798,1729.798,1729.797,10.828,-2.443
16.07.2011,15:00:00,1729.881,1729.881,1729.881,10.828,-2.443
16.07.2011,16:00:00,1729.907,1729.907,1729.907,10.828,-2.443
16.07.2011,17:00:00,1729.831,1729.832,1729.831,10.828,-2.443
16.07.2011,18:00:00,1729.785,1729.785,1729.785,10.828,-2.443
16.07.2011,19:00:00,1729.741,1729.741,1729.741,10.827,-2.443
16.07.2011,20:00:00,1729.664,1729.664,1729.664,10.827,-2.443
16.07.2011,21:00:00,1729.517,1729.517,1729.517,10.827,-2.443
16.07.2011,22:00:00,1729.379,1729.378,1729.378,10.827,-2.443
16.07.2011,23:00:00,1729.198,1729.198,1729.198,10.827,-2.443
17.07.2011,00:00:00,1729.008,1729.008,1729.008,10.827,-2.443
17.07.2011,01:00:00,1728.914,1728.914,1728.914,10.827,-2.443
17.07.2011,02:00:00,1728.926,1728.926,1728.926,10.827,-2.443
17.07.2011,03:00:00,1728.882,1728.882,1728.882,10.827,-2.443
17.07.2011,04:00:00,1728.868,1728.868,1728.868,10.827,-2.443
17.07.2011,05:00:00,1728.845,1728.846,1728.846,10.827,-2.443
17.07.2011,06:00:00,1728.819,1728.819,1728.819,10.827,-2.443
17.07.2011,07:00:00,1728.686,1728.686,1728.686,10.827,-2.443
17.07.2011,08:00:00,1728.648,1728.648,1728.648,10.827,-2.443
17.07.2011,09:00:00,1728.703,1728.702,1728.702,10.827,-2.443
17.07.2011,10:00:00,1728.837,1728.837,1728.837,10.827,-2.443
17.07.2011,11:00:00,1728.834,1728.834,1728.834,10.827,-2.443
17.07.2011,12:00:00,1729.282,1729.282,1729.282,10.828,-2.443
17.07.2011,13:00:00,1729.506,1729.506,1729.506,10.828,-2.443
17.07.2011,14:00:00,1729.581,1729.581,1729.581,10.828,-2.443
17.07.2011,15:00:00,1729.685,1729.685,1729.685,10.828,-2.443
17.07.2011,16:00:00,1729.672,1729.672,1729.672,10.828,-2.443
17.07.2011,17:00:00,1729.747,1729.747,1729.747,10.828,-2.443
17.07.2011,18:00:00,1729.991,1729.991,1729.991,10.827,-2.443
17.07.2011,19:00:00,1729.649,1729.649,1729.649,10.827,-2.443
17.07.2011,20:00:00,1729.595,1729.595,1729.595,10.827,-2.443
17.07.2011,21:00:00,1729.526,1729.525,1729.526,10.827,-2.443
17.07.2011,22:00:00,1729.320,1729.320,1729.320,10.827,-2.443
17.07.2011,23:00:00,1728.976,1728.976,1728.976,10.827,-2.443
18.07.2011,00:00:00,1728.823,1728.823,1728.823,10.827,-2.443
18.07.2011,01:00:00,1728.744,1728.744,1728.744,10.827,-2.443
18.07.2011,02:00:00,1728.710,1728.710,1728.710,10.827,-2.443
18.07.2011,03:00:00,1728.683,1728.683,1728.683,10.827,-2.443
18.07.2011,04:00:00,1728.653,1728.653,1728.653,10.827,-2.443
18.07.2011,05:00:00,1728.581,1728.581,1728.581,10.827,-2.443
18.07.2011,06:00:00,1728.555,1728.555,1728.555,10.827,-2.443
18.07.2011,07:00:00,1728.610,1728.610,1728.610,10.827,-2.443
18.07.2011,08:00:00,1728.618,1728.618,1728.618,10.827,-2.443
18.07.2011,09:00:00,1728.724,1728.724,1728.724,10.827,-2.443
18.07.2011,10:00:00,1729.014,1729.014,1729.014,10.828,-2.443
18.07.2011,11:00:00,1729.475,1729.475,1729.475,10.828,-2.443
18.07.2011,12:00:00,1729.577,1729.577,1729.577,10.828,-2.443
18.07.2011,13:00:00,1729.607,1729.607,1729.607,10.828,-2.443
18.07.2011,14:00:00,1729.629,1729.629,1729.629,10.828,-2.443
18.07.2011,15:00:00,1729.584,1729.584,1729.584,10.828,-2.443
18.07.2011,16:00:00,1729.546,1729.546,1729.546,10.828,-2.443
18.07.2011,17:00:00,1729.365,1729.365,1729.365,10.828,-2.443
18.07.2011,18:00:00,1729.625,1729.624,1729.625,10.828,-2.443
18.07.2011,19:00:00,1729.891,1729.891,1729.891,10.828,-2.443
18.07.2011,20:00:00,1729.760,1729.760,1729.760,10.828,-2.443
18.07.2011,21:00:00,1729.603,1729.603,1729.603,10.828,-2.443
18.07.2011,22:00:00,1729.419,1729.419,1729.418,10.828,-2.443
18.07.2011,23:00:00,1729.273,1729.273,1729.273,10.827,-2.443
19.07.2011,00:00:00,1729.175,1729.175,1729.175,10.827,-2.443
19.07.2011,01:00:00,1729.105,1729.105,1729.105,10.827,-2.443
19.07.2011,02:00:00,1729.053,1729.053,1729.053,10.827,-2.443
19.07.2011,03:00:00,1728.992,1728.992,1728.992,10.827,-2.443
19.07.2011,04:00:00,1728.925,1728.925,1728.925,10.827,-2.443
19.07.2011,05:00:00,1728.891,1728.891,1728.891,10.827,-2.443
19.07.2011,06:00:00,1728.811,1728.811,1728.811,10.827,-2.443
19.07.2011,07:00:00,1728.800,1728.800,1728.800,10.827,-2.443
19.07.2011,08:00:00,1728.931,1728.931,1728.931,10.827,-2.443
19.07.2011,09:00:00,1729.245,1729.245,1729.246,10.828,-2.443
19.07.2011,10:00:00,1729.548,1729.548,1729.548,10.828,-2.443
19.07.2011,11:00:00,1729.525,1729.525,1729.525,10.828,-2.443
19.07.2011,12:00:00,1729.617,1729.617,1729.617,10.828,-2.443
19.07.2011,13:00:00,1729.731,1729.731,1729.731,10.828,-2.443
19.07.2011,14:00:00,1729.706,1729.706,1729.706,10.828,-2.443
19.07.2011,15:00:00,1729.644,1729.643,1729.643,10.828,-2.443
19.07.2011,16:00:00,1729.253,1729.253,1729.253,10.828,-2.443
19.07.2011,17:00:00,1729.403,1729.403,1729.403,10.828,-2.443
19.07.2011,18:00:00,1729.355,1729.355,1729.355,10.828,-2.443
19.07.2011,19:00:00,1729.355,1729.355,1729.355,10.828,-2.443
19.07.2011,20:00:00,1729.338,1729.338,1729.339,10.828,-2.443
19.07.2011,21:00:00,1729.300,1729.300,1729.300,10.828,-2.443
19.07.2011,22:00:00,1729.280,1729.280,1729.280,10.828,-2.443
19.07.2011,23:00:00,1729.110,1729.110,1729.110,10.827,-2.443
20.07.2011,00:00:00,1729.022,1729.022,1729.022,10.827,-2.443
20.07.2011,01:00:00,1728.962,1728.962,1728.962,10.827,-2.443
20.07.2011,02:00:00,1728.944,1728.944,1728.944,10.827,-2.443
20.07.2011,03:00:00,1728.919,1728.919,1728.919,10.827,-2.443
20.07.2011,04:00:00,1728.898,1728.898,1728.898,10.827,-2.443
20.07.2011,05:00:00,1728.884,1728.884,1728.884,10.827,-2.443
20.07.2011,06:00:00,1728.779,1728.779,1728.779,10.827,-2.443
20.07.2011,07:00:00,1728.849,1728.851,1728.850,10.827,-2.443
20.07.2011,08:00:00,1728.890,1728.890,1728.890,10.827,-2.443
20.07.2011,09:00:00,1729.184,1729.184,1729.184,10.828,-2.443
20.07.2011,10:00:00,1729.424,1729.424,1729.424,10.828,-2.443
20.07.2011,11:00:00,1729.513,1729.513,1729.513,10.828,-2.443
20.07.2011,12:00:00,1729.282,1729.282,1729.282,10.827,-2.443
20.07.2011,13:00:00,1729.000,1729.000,1728.999,10.827,-2.443
20.07.2011,14:00:00,1728.784,1728.784,1728.785,10.827,-2.443
20.07.2011,15:00:00,1728.679,1728.679,1728.679,10.827,-2.443
20.07.2011,16:00:00,1728.719,1728.719,1728.719,10.827,-2.443
20.07.2011,17:00:00,1728.588,1728.588,1728.588,10.827,-2.443
20.07.2011,18:00:00,1728.575,1728.575,1728.575,10.827,-2.443
20.07.2011,19:00:00,1728.420,1728.420,1728.420,10.827,-2.443
20.07.2011,20:00:00,1728.262,1728.262,1728.262,10.827,-2.443
20.07.2011,21:00:00,1728.087,1728.087,1728.087,10.827,-2.443
20.07.2011,22:00:00,1727.916,1727.916,1727.916,10.827,-2.443
20.07.2011,23:00:00,1727.903,1727.903,1727.903,10.827,-2.443
21.07.2011,00:00:00,1727.831,1727.831,1727.831,10.827,-2.443
21.07.2011,01:00:00,1727.760,1727.760,1727.760,10.827,-2.443
21.07.2011,02:00:00,1727.746,1727.746,1727.746,10.827,-2.443
21.07.2011,03:00:00,1727.706,1727.706,1727.706,10.827,-2.443
21.07.2011,04:00:00,1727.621,1727.621,1727.621,10.827,-2.443
21.07.2011,05:00:00,1727.574,1727.574,1727.574,10.827,-2.443
21.07.2011,06:00:00,1727.579,1727.579,1727.579,10.827,-2.443
21.07.2011,07:00:00,1727.704,1727.704,1727.704,10.827,-2.443
21.07.2011,08:00:00,1727.790,1727.790,1727.790,10.827,-2.443
21.07.2011,09:00:00,1727.966,1727.966,1727.966,10.827,-2.443
21.07.2011,10:00:00,1728.387,1728.388,1728.388,10.827,-2.443
21.07.2011,11:00:00,1728.521,1728.521,1728.521,10.827,-2.443
21.07.2011,12:00:00,1728.408,1728.408,1728.408,10.827,-2.443
21.07.2011,13:00:00,1728.544,1728.544,1728.543,10.827,-2.443
21.07.2011,14:00:00,1728.612,1728.612,1728.612,10.827,-2.443
21.07.2011,15:00:00,1728.664,1728.664,1728.664,10.827,-2.443
21.07.2011,16:00:00,1728.629,1728.629,1728.629,10.827,-2.443
21.07.2011,17:00:00,1728.754,1728.754,1728.754,10.827,-2.443
21.07.2011,18:00:00,1728.583,1728.583,1728.583,10.827,-2.443
21.07.2011,19:00:00,1728.362,1728.362,1728.362,10.827,-2.443
21.07.2011,20:00:00,1728.261,1728.261,1728.261,10.827,-2.444
21.07.2011,21:00:00,1728.214,1728.214,1728.214,10.827,-2.444
21.07.2011,22:00:00,1728.075,1728.075,1728.075,10.827,-2.444
21.07.2011,23:00:00,1728.028,1728.028,1728.028,10.827,-2.444
22.07.2011,00:00:00,1727.988,1727.988,1727.989,10.827,-2.444
22.07.2011,01:00:00,1727.946,1727.945,1727.945,10.827,-2.444
22.07.2011,02:00:00,1727.966,1727.966,1727.966,10.827,-2.444
22.07.2011,03:00:00,1727.972,1727.972,1727.972,10.827,-2.444
22.07.2011,04:00:00,1727.978,1727.978,1727.978,10.827,-2.444
22.07.2011,05:00:00,1727.960,1727.960,1727.960,10.827,-2.444
22.07.2011,06:00:00,1727.887,1727.887,1727.887,10.827,-2.444
22.07.2011,07:00:00,1727.866,1727.866,1727.866,10.827,-2.444
22.07.2011,08:00:00,1727.880,1727.880,1727.880,10.827,-2.444
22.07.2011,09:00:00,1727.966,1727.966,1727.966,10.827,-2.444
22.07.2011,10:00:00,1728.182,1728.182,1728.182,10.827,-2.444
22.07.2011,11:00:00,1728.346,1728.346,1728.346,10.827,-2.443
22.07.2011,12:00:00,1728.086,1728.086,1728.086,10.827,-2.443
22.07.2011,13:00:00,1728.005,1728.005,1728.005,10.827,-2.443
22.07.2011,14:00:00,1728.214,1728.214,1728.214,10.827,-2.443
22.07.2011,15:00:00,1728.326,1728.326,1728.325,10.827,-2.443
22.07.2011,16:00:00,1728.223,1728.222,1728.222,10.827,-2.443
22.07.2011,17:00:00,1728.172,1728.172,1728.172,10.827,-2.443
22.07.2011,18:00:00,1728.181,1728.181,1728.181,10.827,-2.443
22.07.2011,19:00:00,1728.156,1728.156,1728.156,10.827,-2.443
22.07.2011,20:00:00,1728.027,1728.027,1728.028,10.827,-2.443
22.07.2011,21:00:00,1727.794,1727.794,1727.794,10.827,-2.443
22.07.2011,22:00:00,1727.541,1727.541,1727.541,10.827,-2.443
22.07.2011,23:00:00,1727.456,1727.456,1727.456,10.827,-2.443
23.07.2011,00:00:00,1727.457,1727.457,1727.457,10.827,-2.443
23.07.2011,01:00:00,1727.490,1727.490,1727.490,10.827,-2.443
23.07.2011,02:00:00,1727.437,1727.437,1727.437,10.827,-2.443
23.07.2011,03:00:00,1727.394,1727.395,1727.394,10.827,-2.443
23.07.2011,04:00:00,1727.390,1727.390,1727.390,10.827,-2.443
23.07.2011,05:00:00,1727.396,1727.396,1727.396,10.827,-2.443
23.07.2011,06:00:00,1727.423,1727.424,1727.424,10.827,-2.443
23.07.2011,07:00:00,1727.420,1727.420,1727.420,10.827,-2.443
23.07.2011,08:00:00,1727.416,1727.416,1727.416,10.827,-2.443
23.07.2011,09:00:00,1727.602,1727.602,1727.602,10.827,-2.443
23.07.2011,10:00:00,1727.710,1727.710,1727.710,10.827,-2.443
23.07.2011,11:00:00,1727.787,1727.787,1727.787,10.827,-2.443
23.07.2011,12:00:00,1727.829,1727.829,1727.829,10.827,-2.443
23.07.2011,13:00:00,1727.951,1727.951,1727.951,10.828,-2.443
23.07.2011,14:00:00,1728.196,1728.196,1728.196,10.828,-2.443
